,user,video,northamerica,sports,news,autos,kids,movies,lifestyle,middleeast,foodanddrink,music,travel,health,finance,entertainment,weather,tv
42437,U93837,2,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0
42438,U89503,0,0,2,1,2,0,3,1,0,2,0,1,0,1,0,0,0
42439,U76307,0,0,6,3,0,0,2,2,0,8,1,0,0,4,0,0,0
42440,U82063,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0
42441,U176,1,0,1,0,0,0,1,0,0,0,2,0,1,0,2,0,4
42442,U57432,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
42443,U49451,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42444,U70135,0,0,1,5,2,0,1,4,0,2,0,0,0,0,1,0,0
42445,U33561,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0
42446,U2166,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0
42447,U19792,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
42448,U63205,6,0,1,9,0,0,0,0,0,0,1,2,2,2,0,0,1
42449,U3431,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0
42450,U53227,1,0,0,0,0,0,1,5,0,2,2,0,0,1,0,0,2
42451,U76598,1,0,8,4,1,0,0,1,0,0,0,0,4,0,2,0,1
42452,U51177,2,0,3,12,0,0,1,0,0,0,0,1,0,0,0,0,0
42453,U61061,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0
42454,U51720,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
42455,U82668,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
42456,U39449,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0
42457,U79344,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,1
42458,U93719,0,0,1,12,0,0,0,1,0,0,1,0,0,2,0,1,1
42459,U92830,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0
42460,U29496,1,0,3,3,3,0,0,2,0,0,0,0,0,2,0,0,0
42461,U63591,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0
42462,U60002,0,0,1,4,0,0,0,1,0,0,0,0,1,4,0,0,0
42463,U64244,0,0,0,1,0,0,0,5,0,0,0,0,4,2,0,0,0
42464,U88237,0,0,1,1,0,0,4,11,0,1,5,0,3,1,0,0,5
42465,U59081,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,2
42466,U9159,0,0,0,4,0,0,0,1,0,0,0,0,2,2,0,0,0
42467,U9436,0,0,1,1,5,0,0,0,0,0,0,1,1,0,0,0,1
42468,U31080,0,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0
42469,U40150,0,0,1,4,0,0,0,2,0,0,1,0,0,1,1,0,2
42470,U76545,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0
42471,U3583,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
42472,U90268,0,0,0,4,0,0,0,2,0,0,0,0,0,1,0,0,1
42473,U19412,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42474,U25581,0,0,10,4,4,0,1,0,0,0,0,0,0,4,0,0,0
42475,U70076,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
42476,U67721,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
42477,U31530,0,0,2,8,0,0,1,5,0,0,0,0,2,2,1,0,1
42478,U48523,0,0,1,1,0,0,0,1,0,0,0,0,2,1,0,0,0
42479,U59069,5,0,0,3,0,0,0,1,0,0,0,1,0,0,2,0,2
42480,U20496,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0
42481,U63956,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0
42482,U82799,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
42483,U42501,0,0,1,2,2,0,3,2,0,0,0,0,2,2,0,0,2
42484,U53310,0,0,1,0,0,0,0,3,0,0,0,1,0,0,1,1,0
42485,U13986,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42486,U41806,0,0,1,0,2,0,1,0,0,0,1,0,0,2,1,0,1
42487,U83527,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
42488,U14962,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,1
42489,U2681,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0
42490,U62989,0,0,5,3,0,0,1,0,0,0,0,0,0,1,0,0,1
42491,U6470,1,0,10,20,0,0,0,1,0,0,1,1,0,0,0,0,0
42492,U652,1,0,1,2,0,0,1,2,0,0,0,0,0,1,0,0,0
42493,U14636,0,0,0,1,0,0,1,3,0,2,0,0,0,0,0,0,1
42494,U19210,0,0,1,3,0,0,2,1,0,0,0,0,0,0,1,0,3
42495,U63710,0,0,1,2,0,0,0,1,0,5,0,0,1,0,0,0,0
42496,U57115,1,0,1,17,2,0,0,1,0,9,0,2,1,2,1,0,0
42497,U4406,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0
42498,U47411,0,0,0,2,0,0,0,3,0,1,0,1,1,0,0,0,1
42499,U4528,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0
42500,U20061,1,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,2
42501,U25449,2,0,0,3,2,0,0,2,0,1,0,0,0,4,0,0,0
42502,U59245,1,0,7,6,1,0,0,0,0,0,0,0,1,1,0,0,0
42503,U65420,0,0,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0
42504,U29873,0,0,3,3,4,0,2,2,0,0,0,0,0,2,1,0,0
42505,U10351,0,0,1,0,0,0,1,3,0,0,2,0,0,2,0,0,1
42506,U84684,0,0,5,5,0,0,1,1,0,1,0,0,2,1,0,0,0
42507,U18099,0,0,0,0,0,0,1,1,0,0,3,0,0,1,1,0,4
42508,U62933,0,0,6,1,1,0,0,0,0,0,0,0,0,2,1,0,0
42509,U50114,0,0,0,4,0,0,0,1,0,0,0,0,3,2,0,0,1
42510,U71922,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0
42511,U68357,3,0,2,15,0,0,0,1,0,1,1,0,0,1,0,0,3
42512,U51628,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,2
42513,U31600,0,0,12,16,0,0,0,1,0,1,3,0,1,15,2,1,0
42514,U1144,0,0,1,2,0,0,0,6,0,0,3,0,1,1,2,0,3
42515,U31988,0,0,1,0,0,0,1,3,0,0,0,0,2,1,0,0,2
42516,U67504,1,0,2,1,0,0,2,7,0,0,1,1,1,0,0,0,3
42517,U30685,0,0,4,3,0,0,2,5,0,0,0,0,3,1,2,0,3
42518,U89844,0,0,1,5,1,0,0,0,0,1,0,0,0,0,1,1,2
42519,U641,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,1
42520,U63418,0,0,3,0,0,0,0,0,0,1,0,1,0,1,1,0,1
42521,U84357,1,0,3,3,0,0,0,1,0,1,1,1,0,0,0,0,2
42522,U47959,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
42523,U16486,0,0,8,2,0,0,0,1,0,0,0,1,2,0,1,0,0
42524,U76155,1,0,0,2,1,0,0,1,0,0,1,1,0,3,0,0,0
42525,U53992,0,0,1,9,0,0,1,4,0,2,0,3,0,1,0,2,3
42526,U43172,0,0,1,2,0,0,0,2,0,1,0,1,0,1,0,0,3
42527,U32335,0,0,12,12,1,0,2,2,0,1,6,1,3,1,0,0,6
42528,U15753,0,0,5,8,0,0,1,2,0,1,0,0,0,6,0,0,3
42529,U88085,0,0,1,3,0,0,1,2,0,0,0,0,0,0,0,0,1
42530,U35516,0,0,1,2,0,0,0,2,0,0,3,1,0,0,1,0,3
42531,U79055,0,0,0,2,0,0,0,0,0,1,0,0,1,5,0,0,0
42532,U32360,0,0,1,9,0,0,0,0,0,0,1,0,0,1,0,0,1
42533,U68430,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1
42534,U56131,0,0,1,2,0,0,1,1,0,0,0,0,2,0,0,1,1
42535,U61879,0,0,0,3,0,0,1,5,0,1,0,1,1,2,0,2,1
42536,U18378,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
42537,U31209,0,0,0,7,0,0,1,1,0,0,0,0,2,1,0,1,1
42538,U77303,0,0,2,1,2,0,0,1,0,1,0,1,0,5,0,0,0
42539,U93271,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
42540,U9218,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0
42541,U29268,0,0,2,1,0,0,0,1,0,1,2,0,2,1,0,0,1
42542,U81977,0,0,0,0,0,0,0,1,0,2,0,4,0,6,1,0,0
42543,U20716,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,3
42544,U17902,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42545,U36642,0,0,0,4,0,0,0,0,0,0,2,0,0,0,1,0,1
42546,U57189,0,0,3,2,0,0,1,0,0,0,0,0,2,0,0,0,0
42547,U69229,0,0,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0
42548,U7864,0,0,10,4,2,0,1,4,0,3,1,0,0,1,1,2,8
42549,U25200,0,0,14,4,0,0,1,2,0,1,1,6,1,3,1,2,2
42550,U81271,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0
42551,U10402,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0
42552,U56377,0,0,1,0,0,0,0,1,0,0,0,0,3,0,2,0,0
42553,U60433,0,0,0,1,0,0,0,3,0,1,1,0,2,1,0,0,1
42554,U25284,0,0,0,2,0,0,1,4,0,1,1,1,2,0,0,1,0
42555,U86480,0,0,1,4,0,0,1,1,0,0,0,0,0,3,2,0,1
42556,U90276,1,0,3,24,0,0,1,11,0,5,2,1,8,3,4,0,6
42557,U34060,0,0,4,13,2,0,1,10,0,6,2,2,5,6,0,1,3
42558,U68007,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42559,U66811,0,0,0,1,0,0,0,3,0,0,2,1,0,0,0,0,0
42560,U75359,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
42561,U80793,0,0,0,3,0,0,1,1,0,2,0,2,3,0,0,0,0
42562,U79442,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0
42563,U9039,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42564,U62444,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42565,U23115,0,0,3,4,4,0,0,0,0,0,0,3,1,0,0,0,0
42566,U17693,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2
42567,U65234,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0
42568,U35577,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0
42569,U79460,0,0,7,1,0,0,0,1,0,1,0,0,3,0,0,0,1
42570,U24683,0,0,1,9,1,0,4,1,0,9,3,0,1,2,0,0,4
42571,U87468,0,0,1,4,8,0,1,2,0,0,0,1,0,0,1,1,0
42572,U28004,0,0,1,16,0,0,3,2,0,1,1,0,0,1,0,0,5
42573,U63856,0,0,3,9,0,0,0,0,0,1,0,0,0,5,0,0,0
42574,U36107,0,0,0,2,0,0,4,1,0,0,0,1,0,1,3,0,1
42575,U16647,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2
42576,U2241,0,0,5,3,0,0,2,1,0,0,0,0,0,0,1,0,1
42577,U61673,1,0,0,4,0,0,1,2,0,0,0,0,0,0,3,2,1
42578,U40479,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0
42579,U89085,0,0,2,10,0,0,0,0,0,1,0,1,0,14,0,0,2
42580,U75857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4
42581,U91651,0,0,2,4,0,0,0,2,0,3,1,0,0,1,0,0,1
42582,U17726,0,0,6,1,1,0,0,0,0,0,1,0,1,0,0,0,1
42583,U38397,0,0,0,1,0,0,0,2,0,1,0,1,1,0,0,0,0
42584,U34055,0,0,1,3,4,0,0,2,0,2,1,0,1,3,2,0,1
42585,U77096,0,0,0,1,2,0,0,0,0,1,0,1,0,2,0,1,0
42586,U88306,0,0,1,6,0,0,0,0,0,1,0,1,2,1,0,2,1
42587,U45173,0,0,0,2,0,0,0,0,0,2,0,1,6,0,1,0,0
42588,U7872,0,0,4,17,0,0,1,7,0,1,0,0,0,0,0,1,6
42589,U68212,0,0,2,7,0,0,0,0,0,0,1,0,0,0,0,1,1
42590,U79995,0,0,2,13,0,0,0,2,0,0,0,0,0,5,0,1,1
42591,U82272,0,0,0,0,0,0,0,4,0,0,0,0,2,0,2,0,2
42592,U33264,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,3
42593,U47368,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
42594,U72283,0,0,5,3,0,0,1,0,0,3,0,0,0,2,0,0,0
42595,U54509,0,0,2,2,6,0,0,4,0,1,3,2,3,4,0,0,1
42596,U8318,3,0,3,16,0,0,0,2,0,0,0,0,3,0,0,0,0
42597,U20009,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,3
42598,U8733,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0
42599,U3753,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0
42600,U73483,1,0,0,0,0,0,1,2,0,1,0,0,0,1,1,0,1
42601,U63064,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0
42602,U16920,0,0,0,1,0,0,1,9,0,0,4,0,0,1,3,0,2
42603,U81029,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1
42604,U56660,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,1
42605,U71373,0,0,0,33,0,0,2,9,0,5,4,1,0,3,0,0,3
42606,U80912,0,0,10,3,0,0,0,2,0,1,2,0,1,0,1,1,1
42607,U32748,0,0,1,6,1,0,1,0,0,1,0,0,0,0,0,0,1
42608,U17151,1,0,6,18,0,0,2,0,0,0,0,0,1,4,2,1,4
42609,U84342,0,0,3,7,0,0,0,0,0,0,0,0,0,1,0,0,2
42610,U35930,1,0,0,3,2,0,0,3,0,2,0,1,0,2,0,0,0
42611,U32080,1,0,2,4,0,0,0,0,0,1,0,0,0,1,1,2,2
42612,U45943,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
42613,U73225,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0
42614,U10873,0,0,0,11,5,0,2,4,0,0,2,0,3,3,4,0,2
42615,U18593,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42616,U68750,0,0,0,3,0,0,2,0,0,0,0,0,0,0,2,1,3
42617,U73266,0,0,0,5,1,0,0,1,0,1,1,1,0,1,0,0,2
42618,U5108,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0
42619,U64318,0,0,1,2,0,0,0,2,0,3,0,0,3,1,0,0,2
42620,U42289,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0
42621,U77475,1,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0
42622,U24280,0,0,0,9,1,0,1,2,0,1,0,0,3,0,0,0,3
42623,U49150,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,2
42624,U24899,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
42625,U38459,0,0,0,2,0,0,1,2,0,2,0,2,0,0,2,0,3
42626,U16806,0,0,1,0,0,0,0,3,0,0,0,0,0,2,1,0,1
42627,U71735,0,0,11,8,0,0,0,1,0,0,0,2,1,3,2,0,2
42628,U73863,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1
42629,U47219,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0
42630,U84234,0,0,0,5,0,0,0,4,0,8,0,0,0,1,0,0,0
42631,U54063,0,0,0,4,0,0,1,3,0,1,0,2,0,5,0,0,1
42632,U6016,0,0,2,9,0,0,0,1,0,0,1,0,0,3,0,0,2
42633,U76953,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0
42634,U66346,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
42635,U9303,0,0,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0
42636,U37305,0,0,3,5,0,0,1,1,0,2,0,0,0,0,0,1,2
42637,U38049,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
42638,U73202,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0
42639,U70765,1,0,0,3,0,0,0,1,0,0,1,1,0,1,0,0,0
42640,U24119,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
42641,U58329,0,0,0,6,0,0,0,1,0,1,0,0,0,2,0,1,0
42642,U88382,2,0,0,5,1,0,1,4,0,0,1,1,0,4,0,0,1
42643,U51362,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0
42644,U39856,1,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
42645,U72968,0,0,6,5,0,0,0,1,0,0,1,0,0,1,1,0,3
42646,U12843,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0
42647,U90833,0,0,8,4,0,0,0,0,0,1,0,0,0,1,1,0,0
42648,U61853,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0
42649,U11612,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
42650,U87713,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42651,U67113,0,0,0,2,0,0,1,2,0,0,1,0,0,1,0,0,1
42652,U84547,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
42653,U10316,0,0,2,6,2,0,0,1,0,0,0,0,0,0,1,0,0
42654,U90085,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
42655,U80622,0,0,0,1,0,0,2,2,0,0,1,0,3,0,2,1,1
42656,U9931,0,0,3,1,0,0,2,0,0,0,1,0,1,1,0,1,2
42657,U37244,0,0,4,1,0,0,0,0,0,0,0,0,2,1,1,0,0
42658,U38245,1,0,0,9,0,0,2,0,0,1,1,0,0,0,0,0,2
42659,U49010,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
42660,U56059,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2
42661,U10140,0,0,0,14,0,0,1,0,0,0,0,0,0,0,1,0,1
42662,U24138,0,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0,1
42663,U34134,3,0,0,3,0,0,0,3,0,1,0,0,2,0,1,0,1
42664,U22672,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2
42665,U74877,1,0,20,20,6,0,0,1,1,8,0,3,0,2,0,0,4
42666,U72791,0,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,1
42667,U20060,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
42668,U81711,0,0,0,5,0,0,0,4,0,0,2,0,0,0,3,0,5
42669,U94006,0,0,5,12,4,0,2,3,0,1,0,1,0,3,1,0,0
42670,U81309,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
42671,U11497,0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,0,1
42672,U61623,0,0,2,3,0,0,0,2,0,0,0,0,0,1,0,0,2
42673,U21923,0,0,0,6,1,0,0,0,0,0,0,1,0,1,0,0,0
42674,U88451,0,0,0,2,1,0,0,0,0,1,1,0,0,1,0,0,0
42675,U23920,0,0,9,0,0,0,0,1,0,2,0,0,0,0,0,0,1
42676,U7680,0,0,1,2,0,0,0,0,0,0,1,0,0,0,2,0,1
42677,U15454,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
42678,U67761,1,0,1,2,0,0,1,6,0,1,2,0,2,1,2,0,7
42679,U16710,0,0,0,1,0,0,0,3,0,1,0,4,0,0,0,0,0
42680,U90079,0,0,2,7,0,0,0,1,0,0,0,1,0,1,0,1,0
42681,U44028,0,0,0,10,0,0,0,0,0,0,1,0,3,1,0,0,0
42682,U884,0,0,0,3,1,0,1,2,0,0,0,0,0,0,0,0,1
42683,U15747,1,0,9,25,4,0,1,13,0,15,2,4,5,3,2,0,6
42684,U75770,0,0,1,1,0,0,2,2,0,0,0,0,1,0,1,0,0
42685,U177,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2
42686,U50484,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
42687,U8544,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
42688,U82955,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0
42689,U41815,0,0,2,4,1,0,0,1,0,0,0,0,0,1,0,1,1
42690,U73541,0,0,4,9,0,0,0,1,0,0,0,1,2,3,1,0,1
42691,U71129,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,1
42692,U70713,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,1
42693,U14795,0,0,0,3,0,0,1,4,0,2,1,0,1,2,2,0,5
42694,U92288,4,0,1,19,1,0,3,18,0,5,2,0,4,1,1,0,5
42695,U16887,1,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,0
42696,U32359,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,1,1
42697,U54113,0,0,1,3,1,0,1,10,0,1,2,0,2,0,5,0,8
42698,U40426,0,0,3,7,0,0,0,0,0,0,2,1,1,1,2,0,4
42699,U30668,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0
42700,U6924,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1
42701,U75635,0,0,4,8,2,0,2,4,0,0,0,1,0,1,1,0,1
42702,U36130,0,0,1,4,0,0,0,0,0,0,2,0,0,2,1,0,1
42703,U36864,2,0,8,5,0,0,0,2,0,0,0,0,0,4,1,0,1
42704,U22582,0,0,0,3,0,0,0,5,0,0,2,0,2,3,3,0,0
42705,U54259,0,0,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0
42706,U90876,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0
42707,U33567,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0
42708,U26573,0,0,3,9,0,0,0,0,0,0,0,0,0,1,1,0,0
42709,U36353,0,0,0,8,5,0,3,10,0,1,1,0,2,4,1,9,0
42710,U72259,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
42711,U56561,0,0,0,2,0,0,0,2,0,1,0,0,0,1,1,0,0
42712,U10702,0,0,1,4,0,0,1,0,0,0,1,0,0,0,0,0,1
42713,U3150,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3
42714,U53028,0,0,0,4,0,0,1,4,0,0,0,0,2,0,0,1,1
42715,U9858,0,0,1,4,0,0,1,3,0,0,0,1,0,0,0,0,1
42716,U72353,0,0,4,6,12,0,1,10,0,0,1,11,5,2,1,1,4
42717,U87915,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
42718,U65183,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
42719,U70231,0,0,0,4,0,0,0,2,0,0,0,0,0,6,0,0,0
42720,U44039,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0
42721,U23204,0,0,13,2,0,0,5,2,0,1,0,0,0,0,0,0,2
42722,U8006,1,0,0,16,2,0,2,1,0,0,0,0,2,1,1,1,2
42723,U24054,0,0,20,7,3,0,1,6,0,3,0,0,0,5,0,0,2
42724,U19799,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0
42725,U10284,1,0,0,0,3,0,0,4,0,0,0,0,0,1,0,0,0
42726,U35475,0,0,2,1,1,0,0,1,0,0,0,0,0,3,0,0,3
42727,U45445,0,0,0,10,16,0,1,7,0,1,1,4,3,3,0,0,11
42728,U17543,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
42729,U88246,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1
42730,U23518,0,0,1,12,6,0,1,4,0,0,0,0,0,3,0,0,2
42731,U81844,0,0,1,3,1,0,0,0,0,0,2,2,0,0,0,0,0
42732,U8716,0,0,3,1,0,0,0,0,0,1,0,0,1,1,0,0,0
42733,U49067,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0
42734,U70932,0,0,7,16,4,0,0,3,0,0,0,2,3,5,3,0,2
42735,U72743,0,0,14,6,1,0,0,2,0,0,0,0,0,3,0,0,0
42736,U75800,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0
42737,U51050,0,0,15,8,0,0,0,5,0,0,1,9,2,6,1,1,3
42738,U81249,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42739,U14134,0,0,1,1,2,0,0,2,0,1,0,1,0,1,0,0,0
42740,U32524,2,0,0,3,0,0,0,4,0,0,1,0,0,2,1,0,0
42741,U68355,1,0,1,4,0,0,1,0,0,2,2,1,1,3,0,0,1
42742,U22325,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0
42743,U16516,0,0,6,16,0,0,0,10,0,4,2,7,6,2,0,0,5
42744,U37953,0,0,5,3,2,0,2,1,0,1,0,0,0,1,0,0,1
42745,U49121,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0
42746,U20098,0,0,2,3,0,0,2,0,0,0,0,0,3,0,1,0,0
42747,U809,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1
42748,U4153,0,0,3,5,1,0,3,4,0,0,1,0,0,1,9,0,9
42749,U13602,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0
42750,U56067,0,0,0,3,0,0,1,4,0,0,2,0,1,1,0,0,1
42751,U82866,0,0,11,5,3,0,2,1,0,1,2,1,0,1,0,0,1
42752,U66916,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
42753,U89723,0,0,9,41,0,0,1,4,0,1,2,5,3,6,2,1,10
42754,U46328,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,2
42755,U42251,0,0,1,7,0,0,0,0,0,1,0,0,0,1,0,0,1
42756,U68263,0,0,1,4,0,0,1,4,0,0,0,0,0,1,1,1,0
42757,U33476,1,0,0,2,0,0,1,1,0,0,0,0,1,3,0,0,3
42758,U92796,0,0,5,4,0,0,1,4,0,3,1,4,1,7,0,0,0
42759,U76835,1,0,6,5,1,0,0,3,0,0,2,1,3,1,0,0,2
42760,U9995,0,0,1,5,0,0,1,18,0,11,2,22,10,5,1,0,3
42761,U8362,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
42762,U72028,0,0,4,7,0,0,1,1,0,0,3,0,0,0,1,0,3
42763,U7516,0,0,1,8,1,0,0,0,0,1,0,0,2,1,0,0,1
42764,U11042,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
42765,U89046,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
42766,U50779,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2
42767,U28326,0,0,0,6,0,0,0,1,0,0,0,0,0,3,0,0,1
42768,U63942,0,0,1,2,0,0,0,1,0,3,0,1,2,5,0,0,0
42769,U38293,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2
42770,U43274,0,0,2,12,0,0,0,0,0,0,0,0,1,1,0,0,1
42771,U60055,0,0,5,1,0,0,0,3,0,0,2,0,0,0,0,0,1
42772,U52049,1,0,3,5,0,0,4,10,0,3,1,1,2,0,1,0,8
42773,U29778,0,0,0,4,0,0,1,2,0,1,1,0,1,1,1,0,3
42774,U90518,0,0,0,2,0,0,0,4,0,0,0,4,8,3,0,0,0
42775,U35998,0,0,1,9,0,0,0,1,0,1,0,0,2,2,0,1,1
42776,U64185,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1
